model,dataset,pooling,package,method,condition,parameter,est,se,ci_0.025,ci_0.1,ci_0.9,ci_0.975
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,Dn,0.2556970981860922,0.03672890037793397,0.007872585093908644,0.03419857256653895,0.5260593443016882,0.8371591308025647
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,Do,0.40923408536119615,0.04210650974689203,0.054624236904537674,0.11278279018807391,0.6934316315504054,0.7814434245291189
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,g,0.4348234535146252,0.036195159566307394,0.17454498127034218,0.214958194724356,0.7175629780540532,0.8391222838831643
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,q_1,0.2040528811027869,0.04191701376680947,0,0,0.509941521421819,0.8685248229556193
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,q_2,0.467244066875055,0.04174241390498187,0.11333860231435178,0.19999999912106942,0.8066053503434787,0.9285714285754133
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,q_5,0.4657389879023247,0.04079840168568585,0.0727270084940982,0.14962937035385418,0.7317544460418642,0.8709677419354843
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,q_6,0.19553466695721766,0.030776754188715425,0,0,0.4604296604296737,0.5934824281150406
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,r_1,0.41216552731969586,0.09918882009377313,0,1.5411159077254354e-7,0.7801341589266253,0.9421052631578631
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,r_2,0.643313768525025,0.07552720678671364,0.07176148441344021,0.20748971171826952,1,1
jang_rrest.eqn,Jang_2009.csv,no,MPTinR,PB/MLE,Jang_2009,r_6,0.8503762341425334,0.036518660219693314,0.42930775924546355,0.5439181424329893,1,1
