model,dataset,pooling,package,method,condition,parameter,est,se,ci_0.025,ci_0.1,ci_0.9,ci_0.975
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Dn_bn,0.6238749289166684,0.041212416823157426,0.20160376182833234,0.33683412966280507,0.8413824506366399,0.9351189635447381
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Dn_bo,0.44837109287245286,0.04532404833951906,0.11110977748508741,0.2222223370891979,0.7258071974251659,0.884362758544941
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Do_bn,0.4323326998671316,0.03645291511956781,0.1592582054673118,0.21763695214728987,0.7115815690268169,0.7621384785948737
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Do_bo,0.5533461884819199,0.03571828240372097,0.2441391009343477,0.28061121124399924,0.7712308921552451,0.8357141368349896
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,g_bn,0.3792623558781244,0.031572346018439376,0.08485493795314707,0.2004868792256412,0.5615204962160613,0.6230254150330089
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,g_bo,0.655749923371731,0.034952505831815806,0.2560506813745605,0.4253139481804511,0.8304054500317666,0.850109548702185
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_1_bn,0.1463025981930514,0.03213361169747603,0,0,0.32318659437535135,0.4797117489379905
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_1_bo,0.12555299656481306,0.04893392041949311,0,0,0.5948755165201929,0.6875114870213532
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_2_bn,0.14224198173614655,0.03670041051817785,0,0,0.35138026283379525,0.573411257688908
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_2_bo,0.13395327181193548,0.05328452767527783,0,0,0.3947153506396085,0.850926888864584
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_3_bn,0.310866737949325,0.06330946212720336,0,0,0.7722217350136739,0.8404270509582445
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_3_bo,0.3421879037209075,0.0643280853339391,0,0,0.784231800287707,0.93888948146912
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_6_bn,0.2340981523823001,0.05909160297994409,0,0,0.6069560150851618,0.8365025442082406
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_6_bo,0.43344359710556213,0.07702870639108958,0,0.08823459468338421,1,1
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_7_bn,0.1813552654535272,0.035436708981657995,0,0,0.36063964285411665,0.5691967063921793
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_7_bo,0.22636608760008028,0.05623258833269785,0,0,0.6013762322803877,0.8850002423033425
model_orig_n_rrest.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_8_bn,0.18890085316729277,0.037565065771431545,0,0,0.46835585166814375,0.549979775524509
