model,dataset,pooling,package,method,condition,parameter,est,se,ci_0.025,ci_0.1,ci_0.9,ci_0.975
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Dn_bn,0.5756499897749556,0.053368228489704794,0.05027983051407492,0.13915307233608737,0.9100272024961452,0.9415878133516854
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Dn_bo,0.44119981832033,0.04435651447152637,0.09444403613080893,0.21504672365857086,0.7164401674790316,0.8785101580987249
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Do_bn,0.4399743502384428,0.03230752106221188,0.19395365199448014,0.247406133406188,0.6867436745878621,0.7222236061270453
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,Do_bo,0.5741733305648605,0.030816600889662094,0.292523003828404,0.37157492399259173,0.7836608867468245,0.8116281702178003
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,g_bn,0.3806695964919686,0.033868816400038686,0.08968566256920107,0.16302990592875766,0.5667793307992992,0.6252880200138831
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,g_bo,0.6438104063208725,0.03427267338155623,0.28622016005066325,0.42420388717653856,0.8308672741459004,0.9010329934933895
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_1_bn,0.1517060791715676,0.03281724812578394,0,0,0.335872016190889,0.4752947532195284
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_1_bo,0.13133518804175628,0.047282341668273054,0,0,0.5589722688396344,0.6894770801454648
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_2_bn,0.16605255410020525,0.02856673543356686,0,0,0.32681899231097183,0.4605310142352975
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_2_bo,0.19967108341200893,0.052778222110014095,0,0.009302321242261583,0.5745278736447057,0.8791232329648755
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_3_bn,0.2787442877245044,0.043095506462054206,0,0,0.5941568731411453,0.690028211673041
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_3_bo,0.4073847306242956,0.054796757568448075,0,0.0696198736428148,0.7806923961069325,0.9399998366227517
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_8_bn,0.18691058319294968,0.038738736944446996,0,0,0.47675171369873554,0.5470859624637123
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,q_8_bo,0.20785365041668943,0.046904839433505444,0,0,0.47068592799991626,0.7729360656788482
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_1_bn,0.60275509162592,0.04068879388881024,0.28865867680389223,0.35837800789197444,0.7986779830584699,0.9644892720590539
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_1_bo,0.7078410746414078,0.0430669369941057,0.40925219357062737,0.43220079659754523,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_2_bn,0.3007692313349557,0.07563570399132269,0,0,0.7735955395117489,0.9035042114452694
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_2_bo,0.33276789715796684,0.09954605191761902,0,0,0.9184296219118073,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_3_bn,0.09360130768566823,0.04448721275557792,0,0,0.3833568508463129,0.4144019280982366
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_3_bo,0.15273021884933122,0.04543336294474085,0,0,0.39510612234250647,0.561969900289371
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_7_bn,0.4596274828585537,0.16466647333763532,0.005560626070316151,0.022242504281264605,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_7_bo,0.3393035752090175,0.09003880070119791,0,0,0.8834553184751343,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_8_bn,0.7241876827560604,0.05030877811228077,0.3495341488887934,0.3976744018578027,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,strong_naming,r_8_bo,0.6546246004860771,0.03807201386675055,0.32075033957275384,0.421142878713487,0.9044364642499227,0.9914538677333432
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,Dn_bn,0.6096512018323764,0.031213492054236593,0.37044728646029546,0.4160392776238939,0.8497310642953346,0.9005047560499855
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,Dn_bo,0.49336474363373656,0.02867763449961601,0.21083808186691083,0.31445677901074265,0.6809442267903058,0.754739344253935
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,Do_bn,0.5088716401077532,0.04693997461412127,0.05790400522193548,0.1707038350382796,0.8311601558581462,0.902346574140932
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,Do_bo,0.5832952666178917,0.04682603343487281,0.020335684129435358,0.37574531982765264,0.8439279637051349,0.9421926090102661
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,g_bn,0.3227796852778304,0.02860460386877588,0.1072479832356174,0.15911117285161278,0.5281675040394078,0.5728692108594804
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,g_bo,0.6700112745495304,0.031736769776789554,0.3906078117982201,0.4535774066559467,0.8980643332538191,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_1_bn,0.22855125458121126,0.04174528395915718,0,0,0.4999207228986037,0.6839301332814817
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_1_bo,0.18357326662243512,0.03911749154351811,0,0,0.47053208372630206,0.5703736719409547
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_2_bn,0.15586753606464818,0.023114085764574244,0,0,0.29722365586804783,0.3783933602937516
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_2_bo,0.13571561727383505,0.02570011827735131,0,0,0.23204363678168183,0.45552970626380473
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_3_bn,0.23936414374457338,0.03399386961736403,0,0.09161693058801221,0.3775267947262888,0.5838446130739119
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_3_bo,0.2303580485817827,0.028375220504172814,0.028571428604063247,0.07142736923731512,0.4388709434666919,0.5445964821046071
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_8_bn,0.3003755003863245,0.05122977897002241,0,0,0.6052875454784684,0.7486818621887472
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,q_8_bo,0.31594952259659237,0.06001403615869168,0,0,0.6535088254005865,0.966265881187957
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_1_bn,0.7276610063749449,0.0560928561200165,0.046866985017432784,0.3195235427266743,0.9977974092391134,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_1_bo,0.8039561411577207,0.056351958417687566,0.1886707652437563,0.3375278241682718,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_2_bn,0.3814706550576434,0.15563226736646868,4.299442712070267e-4,0.0017197770848281072,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_2_bo,0.04224261098570657,0.03107149194123627,0,0,0.10334788054520445,0.12456837144071961
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_3_bn,0.1727519708394904,0.04758759619002143,0,0,0.28609436598136156,0.29602109112461067
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_3_bo,0.0883386593692101,0.030618089374845083,0,0,0.23076880861470211,0.24681797638901193
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_7_bn,0.2961909640603319,0.12950936649862943,0.05707245452437235,0.07572283590537346,0.5503221065744908,0.6068433791095923
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_7_bo,0.502788556238079,0.1179277746845137,0.0021702381354315047,0.008680952541726019,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_8_bn,0.7826562562394983,0.06186429374097528,0.18682274544079885,0.4590185811174391,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,PB/MLE,weak_naming,r_8_bo,0.7160952258693845,0.05561814096599073,0.08749986804619742,0.45185240768859136,0.9966556141213563,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,Dn_bn,0.5756499897749556,0.053368228489704794,0.05027983051407492,0.13915307233608737,0.9100272024961452,0.9415878133516854
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,Dn_bo,0.44119981832033,0.04435651447152637,0.09444403613080893,0.21504672365857086,0.7164401674790316,0.8785101580987249
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,Do_bn,0.4399743502384428,0.03230752106221188,0.19395365199448014,0.247406133406188,0.6867436745878621,0.7222236061270453
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,Do_bo,0.5741733305648605,0.030816600889662094,0.292523003828404,0.37157492399259173,0.7836608867468245,0.8116281702178003
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,g_bn,0.3806695964919686,0.033868816400038686,0.08968566256920107,0.16302990592875766,0.5667793307992992,0.6252880200138831
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,g_bo,0.6438104063208725,0.03427267338155623,0.28622016005066325,0.42420388717653856,0.8308672741459004,0.9010329934933895
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_1_bn,0.1517060791715676,0.03281724812578394,0,0,0.335872016190889,0.4752947532195284
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_1_bo,0.14265433100312516,0.04674284163724314,0,0,0.5657237132863424,0.6889696715140181
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_2_bn,0.16605255410020525,0.02856673543356686,0,0,0.32681899231097183,0.4605310142352975
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_2_bo,0.19967108341200893,0.052778222110014095,0,0.009302321242261583,0.5745278736447057,0.8791232329648755
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_3_bn,0.2787442877245044,0.043095506462054206,0,0,0.5941568731411453,0.690028211673041
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_3_bo,0.4073847306242956,0.054796757568448075,0,0.0696198736428148,0.7806923961069325,0.9399998366227517
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_8_bn,0.20180644487444682,0.03775686955574516,0,0,0.5000063239587653,0.5435786140964529
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,q_8_bo,0.20785365041668943,0.046904839433505444,0,0,0.47068592799991626,0.7729360656788482
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_1_bn,0.5834033267769974,0.046366244339559784,0.1722190488698626,0.29900707949247707,0.8790017283504195,0.9876770352903963
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_1_bo,0.7293520146013022,0.04119489550155682,0.41076056274414885,0.4509931544732009,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_2_bn,0.2615953263751906,0.06378293071687102,0,0,0.7989126937411477,0.9636854105652911
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_2_bo,0.3356253852540913,0.07319651133275709,0,0,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_3_bn,0.21353958721745753,0.06311896955859891,0,0,0.6545581194088691,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_3_bo,0.12096816546365374,0.03631946104725376,0,0,0.349686238928855,0.5398450275043489
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_7_bn,0.44620673097115615,0.07964903321085702,0,0,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_7_bo,0.3173198551022963,0.06368188530600791,0,0,0.7586674886204353,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_8_bn,0.7258140454284531,0.044759954870820975,0.35239106540347964,0.41366658652281607,1,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,strong_naming,r_8_bo,0.6519914807559639,0.03661220152071647,0.3207902190463823,0.4254694754451047,0.901096318894349,0.9910822967652277
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,Dn_bn,0.6096512018323764,0.031213492054236593,0.37044728646029546,0.4160392776238939,0.8497310642953346,0.9005047560499855
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,Dn_bo,0.49336474363373656,0.02867763449961601,0.21083808186691083,0.31445677901074265,0.6809442267903058,0.754739344253935
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,Do_bn,0.5088716401077532,0.04693997461412127,0.05790400522193548,0.1707038350382796,0.8311601558581462,0.902346574140932
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,Do_bo,0.5832952666178917,0.04682603343487281,0.020335684129435358,0.37574531982765264,0.8439279637051349,0.9421926090102661
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,g_bn,0.3227796852778304,0.02860460386877588,0.1072479832356174,0.15911117285161278,0.5281675040394078,0.5728692108594804
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,g_bo,0.6700112745495304,0.031736769776789554,0.3906078117982201,0.4535774066559467,0.8980643332538191,1
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,q_1_bn,0.22855125458121126,0.04174528395915718,0,0,0.4999207228986037,0.6839301332814817
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,q_1_bo,0.18357326662243512,0.03911749154351811,0,0,0.47053208372630206,0.5703736719409547
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,q_2_bn,0.15586753606464818,0.023114085764574244,0,0,0.29722365586804783,0.3783933602937516
model_orig_n.eqn,exp2.txt,no,MPTinR,asymptotic,weak_naming,q_2_bo,0.13571561727383505,0.02570011827735131,0,0,0.23204363678168183,0.45552970626380473
